year,line,station,longitude,latitude,standard.haul.factor,volume.water.strained,station.depth,temp_surf,sal_surf,oxygen_surf,steta_surf.x,chla_surf,temp_100m,sal_100m,oxygen_100m,steta_surf.y,chla_100m,hard_outcrop.pavement,mixed,soft_sediment,cca,pair_no,auriculatus,aurora,caurinus,chlorostictus,constellatus,crameri,crocotulus,dalli,did.not.work,diploproa,elongatus,ensifer,entomelas,flavidus,gilli,goodei,helvomaculatus,hopkinsi,jordani,levis,macdonaldi,melanostomus,miniatus,moseri,mystinus,ovalis,paucispinis,phillipsi,rastrelliger,rosaceus,rosenblatti,ruberrimus,rubrivinctus,rufinanus,rufus,saxicola,semicinctus,serranoides,simulator,wilsoni,prop_dnw
2005,80,51,-120.5233333,34.45,3.95,142.7,77,14.39333333,33.02166667,5.8,24.58,0.86,13.37363636,33.165,5.19,24.89545455,0.451818182,0.455445545,0,0.544554455,out_cca,not_paired,0,0,7.9,0,0,0,0,0,3.95,0,0,0,0,0,0,0,0,0,3.95,0,0,0,0,0,0,0,3.95,0,0,0,0,0,0,0,7.9,0,0,0,0,0,0.142857143
2005,93.3,40,-118.21,32.51,4.47,451.4,1695,15.435,33.221,5.74,24.505,0.485,13.76166667,33.25533333,5.104166667,24.87416667,0.39,0.101010101,0.898989899,0,out_cca,pair3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47,0,0,0,0,0,0,0,0
2005,80,55,-120.8066667,34.32,3.81,531.1,777,14.525,33.065,5.89,24.58,1.39,12.52272727,33.19909091,5.005454545,25.08272727,0.56,0,0,1,out_cca,not_paired,0,3.81,3.81,0,0,0,15.24,0,3.81,0,0,0,0,0,0,26.67,0,34.29,53.34,0,0,0,3.81,3.81,83.82,15.24,7.62,0,0,0,0,0,0,0,49.53,11.43,0,30.48,0,19.05,0.010416667
2005,80,60,-121.1516667,34.15166667,4.5,459.3,2210,14.34,33.1665,5.875,24.7,0.645,12.5,33.24,5.038461538,25.11076923,0.366153846,0,0,1,out_cca,not_paired,0,0,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2005,93.3,45,-118.54,32.35166667,4.21,476.6,1378,15.36666667,33.22433333,5.77,24.525,0.59,13.37166667,33.25988889,5.006470588,24.97823529,0.410588235,0.584158416,0.415841584,0,out_cca,pair1,0,0,0,0,0,0,0,0,0,4.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,76.7,60,-121.55,34.72333333,4.83,434.7,930,14.27333333,33.00866667,6.036666667,24.59333333,2.063333333,12.90411765,33.161,5.211764706,24.97823529,1.062352941,0,0,1,out_cca,not_paired,0,0,0,0,0,0,0,0,0,14.49,9.66,0,4.83,0,0,14.49,0,9.66,19.32,0,0,0,0,0,38.64,14.49,24.15,0,0,0,0,0,0,0,9.66,4.83,0,4.83,0,4.83,0
2005,76.7,55,-121.1983333,34.88833333,4.45,465.1,574,14.74,33.046,6.085,24.52,2.03,13.48166667,33.12183333,5.446666667,24.8375,0.9875,0.01010101,0,0.98989899,out_cca,not_paired,0,0,0,0,0,0,0,0,8.9,4.45,0,0,4.45,0,0,8.9,0,0,13.35,4.45,0,0,4.45,0,8.9,0,4.45,0,0,0,0,0,0,0,4.45,0,0,0,0,0,0.133333333
2005,76.7,51,-120.9183333,35.02,9.12,238,252,14.01,33.134,6.225,24.745,2.225,12.89538462,33.21015385,5.408461538,25.02230769,1.333846154,0,0,1,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,76.7,49,-120.78,35.08833333,3.26,154.1,65,13.45666667,33.16166667,5.996666667,24.87666667,1.606666667,12.78111111,33.234,5.181111111,25.06777778,0.676666667,0.46,0.54,0,out_cca,not_paired,0,0,0,0,0,0,0,0,3.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
2005,93.3,50,-118.885,32.17833333,3.96,501.7,1476,15.29,33.193,5.79,24.515,0.66,13.55454545,33.21990909,5.206363636,24.88909091,0.446363636,0,1,0,out_cca,not_paired,0,0,0,0,0,0,0,0,11.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2005,93.3,55,-119.2316667,32.015,4.06,490.7,1600,15.30666667,33.21166667,5.82,24.52666667,0.473333333,13.49857143,33.24707143,5.167857143,24.91928571,0.425714286,0.285714286,0.714285714,0,out_cca,pair4,0,0,0,0,0,0,0,0,4.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2006,93.3,26.7,-117.305,32.95666667,4.53,242.9,153,14.76666667,33.39133333,6.266666667,24.78333333,0.84,12.42333333,33.53475,4.278333333,25.35833333,0.848333333,0.782608696,0.217391304,0,out_cca,pair5,0,0,0,0,0,0,0,4.53,9.06,0,0,0,0,0,0,0,0,4.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
2006,93.3,55,-119.2316667,32.01333333,4.4,464.4,1600,14.535,33.312,5.84,24.775,0.44,13.19285714,33.34235714,5.216428571,25.06285714,0.341428571,0.285714286,0.714285714,0,out_cca,pair4,0,0,0,0,0,0,0,0,0,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8,0,0,0,0,0,0,0,0,0,0,4.4,0,0,0,0,0,0
2006,93.3,60,-119.5766667,31.82666667,4.45,473.6,1899,14.66,33.302,5.875,24.74,0.535,14.079375,33.299125,5.640625,24.854375,0.39375,NA,NA,NA,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,90,60,-119.9616667,32.41833333,4.57,457.8,875,14.52,33.3125,5.975,24.775,0.525,12.42333333,33.36916667,5.023333333,25.23583333,0.461666667,0.868686869,0.131313131,0,out_cca,not_paired,0,0,4.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.57,4.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.57,0,9.14,0
2006,90,53,-119.4816667,32.65333333,4.65,444.8,1333,14.35,33.322,5.99,24.82,0.745,11.86636364,33.47072727,4.818181818,25.41090909,0.438181818,0.408163265,0.591836735,0,in_cca,pair4,0,0,0,0,0,0,0,0,4.65,13.95,0,0,4.65,0,0,0,0,4.65,13.95,0,0,4.65,0,4.65,0,0,0,0,0,0,0,0,0,0,9.3,0,0,0,0,4.65,0.071428571
2006,90,45,-118.94,32.92,4.69,445.7,1707,14.00666667,33.442,6.276666667,24.98666667,1.656666667,11.78647059,33.61211765,4.205882353,25.54235294,0.694705882,0,1,0,in_cca,pair3,0,0,0,0,0,0,0,0,178.22,0,0,0,0,0,0,0,0,14.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.926829268
2006,90,37,-118.3883333,33.185,4.74,447.1,1186,15.13,33.356,5.945,24.68,0.31,12.89466667,33.4214,4.829333333,25.17933333,0.48,0,1,0,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,90,35,-118.2483333,33.25,4.45,469.4,260,15.075,33.3615,5.995,24.695,0.415,12.88909091,33.44618182,4.758181818,25.20090909,0.511818182,0.711538462,0.288461538,0,out_cca,pair6,0,0,0,0,0,0,0,0,0,4.45,0,4.45,0,0,0,0,8.9,0,26.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.5,0,0,0,0,0
2006,90,30,-117.9066667,33.415,4.66,449.9,611,15.28,33.3795,6.06,24.665,0.325,13.13666667,33.47413333,4.961333333,25.16933333,0.484,0.313131313,0.353535354,0.333333333,out_cca,not_paired,0,0,0,0,0,0,0,0,13.98,0,0,0,0,0,0,0,0,4.66,23.3,0,4.66,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66,9.32,0,0,0,0,0.230769231
2006,90,28,-117.7666667,33.485,3.98,117,63,14.70666667,33.38866667,6.656666667,24.79333333,1.336666667,13.4475,33.3995,5.6075,25.05625,1.43875,0.164556962,0.835443038,0,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,86.7,33,-118.4916667,33.88833333,3.95,100.2,58,15.02,33.3755,6.1,24.72,0.89,14.02111111,33.39844444,5.44375,24.97,1.48875,0.153061224,0,0.846938776,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.85,0,0,0,0
2006,86.7,35,-118.63,33.82166667,4.77,443.6,672,14.85,33.38733333,6.22,24.765,0.455,12.60615385,33.50661538,4.486666667,25.3475,0.725833333,0.01980198,0.95049505,0.02970297,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.24,0,0,0,0,0,0,0,4.77,0,0,0,0,0,0,0,0,0,81.09,0,0,0,0
2006,86.7,40,-118.9766667,33.65666667,4.97,424.1,748,14.38333333,33.41733333,6.365,24.885,1.41,12.29833333,33.55758333,4.316363636,25.44727273,0.818181818,0.646464646,0.353535354,0,in_cca,pair1,0,0,0,0,0,0,0,0,0,4.97,0,4.97,0,0,0,0,0,79.52,168.98,4.97,0,0,0,0,0,14.91,0,0,0,0,0,0,0,0,9.94,4.97,9.94,0,0,0,0
2006,86.7,45,-119.32,33.49166667,5.06,424.5,1657,13.62,33.4595,6.02,25.075,1.71,11.70142857,33.678,4.068461538,25.64846154,0.81,0.247524752,0.752475248,0,in_cca,pair2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,86.7,50,-119.6633333,33.32333333,4.02,137.3,71,12.6125,33.5105,5.753333333,25.31333333,2.04,11.44142857,33.64357143,4.106153846,25.66230769,0.793846154,1,0,0,in_cca,pair5,0,0,4.02,0,0,0,0,0,16.08,0,0,0,4.02,0,0,0,0,317.58,164.82,0,0,0,0,0,0,0,4.02,0,0,8.04,0,0,0,0,0,0,0,0,0,4.02,0.030769231
2006,86.7,55,-120.0066667,33.15666667,4.78,444.1,1212,13.02,33.51,6.155,25.235,1.62,11.67538462,33.60215385,4.728333333,25.5875,0.746666667,NA,NA,NA,out_cca,not_paired,0,0,0,0,0,0,9.56,0,4.78,0,0,9.56,0,0,0,0,0,14.34,4.78,0,0,0,0,0,0,9.56,4.78,0,0,0,0,0,0,0,4.78,4.78,0,0,0,66.92,0.035714286
2006,93.3,28,-117.395,32.91333333,4.85,388.9,631,14.79,33.3915,6.28,24.78,0.69,12.20615385,33.54361538,4.141538462,25.40692308,0.629230769,0,0.85,0.15,out_cca,not_paired,0,0,0,0,0,0,0,0,4.85,0,0,0,0,0,0,4.85,0,4.85,33.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.85,0,0,0,0,0.090909091
2006,86.7,60,-120.3483333,32.99,4.75,438.1,725,13.71,33.2,6.045,24.86,0.545,12.83764706,33.25717647,5.538125,25.083125,0.38625,NA,NA,NA,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75,0,0,0,9.5,0
2006,93.3,30,-117.5316667,32.84666667,4.81,432.7,858,15.33,33.3555,5.83,24.635,0.215,12.93153846,33.42092308,4.783846154,25.16461538,0.290769231,0,0.929292929,0.070707071,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,83.3,60,-120.7533333,33.58,4.66,452.2,1345,12.92,33.253,6.225,25.06,2.89,12.44307692,33.35153846,5.7575,25.23916667,1.8275,0.989583333,0.010416667,0,out_cca,not_paired,0,4.66,0,0,0,0,0,0,0,0,0,4.66,9.32,0,0,0,0,0,41.94,0,0,0,0,0,4.66,0,4.66,0,0,0,0,0,0,0,0,0,0,0,0,13.98,0
2006,83.3,55,-120.41,33.745,4.59,468.2,977,13.51,33.2415,6.055,24.93,1.31,12.04285714,33.4145,5.082307692,25.37230769,0.911538462,0.525252525,0.474747475,0,out_cca,pair2,0,0,0,0,0,0,0,0,0,9.18,0,0,0,0,0,0,0,0,22.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59,0
2006,83.3,42,-119.51,34.17833333,4.38,314.5,129,14.395,33.3895,6.07,24.86,1.805,12.550625,33.543125,4.34,25.37333333,1.155333333,0,0.95,0.05,out_cca,not_paired,0,0,0,0,0,0,0,0,4.38,0,0,4.38,0,0,0,0,0,8.76,26.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9,0,0,4.38,0.0625
2006,83.3,40.6,-119.415,34.22666667,2.24,131.3,38,14.435,33.389,6.076666667,24.85,1.87,13.807,33.4009,5.521111111,25.00666667,1.733333333,0,1,0,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,80,51,-120.5233333,34.45,3.77,134.9,70,12.14333333,33.55633333,5.123333333,25.44,1.5,11.645,33.63516667,4.360833333,25.59416667,0.981666667,0.455445545,0,0.544554455,out_cca,not_paired,0,0,15.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77,3.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,80,55,-120.8033333,34.31833333,4.45,479.9,757,12.875,33.504,5.875,25.26,3.02,11.82066667,33.62206667,4.72,25.54533333,1.79,0,0,1,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,93.3,35,-117.875,32.68,4.79,438.7,616,14.92666667,33.365,5.943333333,24.72666667,0.503333333,13.27611111,33.4445,5.063529412,25.11888889,0.471764706,1,0,0,in_cca,pair6,0,0,0,0,0,0,4.79,0,0,0,0,14.37,0,0,0,0,0,33.53,52.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.79,0
2006,80,60,-121.1516667,34.14833333,4.51,476.6,2220,12.79,33.11966667,5.823333333,24.98,0.676666667,11.48176471,33.30594118,4.849411765,25.36470588,0.364117647,0,0,1,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,4.51,0,0,0,0,0,4.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,76.7,60,-121.5483333,34.72166667,4.91,432.8,954,12.395,33.4055,6.145,25.275,1.81,10.78818182,33.63363636,4.213636364,25.74363636,0.832727273,0,0,1,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.91,0,0,0,0,0,0,0,0,0,0,4.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,93.3,40,-118.215,32.51333333,4.79,445.2,1670,14.835,33.369,5.85,24.75,0.505,12.79416667,33.42433333,4.904166667,25.195,0.350833333,0.101010101,0.898989899,0,out_cca,pair3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,76.7,55,-121.195,34.89166667,4.83,437.2,569,12.995,33.135,6.03,24.95,0.885,10.79636364,33.47,4.627272727,25.60909091,0.472727273,0.01010101,0,0.98989899,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,4.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,76.7,51,-120.925,35.02166667,4.71,362.6,240,11.81,33.5675,5.725,25.515,5.7,10.57272727,33.78045455,3.383636364,25.90181818,1.472727273,0,0,1,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.13,4.71,0,0,9.42,0
2006,76.7,49,-120.7783333,35.08833333,3.83,106.7,62,11.89333333,33.596,5.33,25.52,4.566666667,11.3025,33.68041667,4.099166667,25.69583333,1.578333333,0.46,0.54,0,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,93.3,45,-118.555,32.34833333,4.91,459.7,1345,14.09,33.3865,5.925,24.92,0.725,12.305,33.52035714,4.619285714,25.37357143,0.486428571,0.584158416,0.415841584,0,out_cca,pair1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.82,0,0,0,0,0,4.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,93.3,50,-118.8933333,32.18,4.64,445.6,1482,13.18,33.4075,5.85,25.125,0.815,12.22933333,33.43313333,5.141333333,25.32266667,0.510666667,0,1,0,out_cca,not_paired,0,4.64,0,0,0,0,0,0,4.64,0,0,4.64,0,0,0,0,0,292.32,74.24,4.64,0,9.28,4.64,4.64,0,0,37.12,0,0,9.28,0,0,0,0,18.56,0,0,4.64,0,32.48,0.009174312
2007,93.3,26.7,-117.3083333,32.95833333,3.78,143.9,70,14.48,33.5395,5.925,24.96,4.795,13.88777778,33.54422222,4.82,25.10125,1.70625,0.782608696,0.217391304,0,out_cca,pair5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.78,0,0,0,0,0
2007,93.3,55,-119.23,32.01833333,4.19,521.7,1505,14.17,33.4685,5.845,24.97,0.885,13.81375,33.4845,5.612,25.05866667,0.614,0.285714286,0.714285714,0,out_cca,pair4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,93.3,60,-119.5733333,31.865,4.45,481.9,2294,13.595,33.4965,5.85,25.11,1.005,13.135,33.52383333,5.310588235,25.22823529,0.656470588,NA,NA,NA,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,90,28,-117.77,33.48333333,5.14,194,100,14.49666667,33.56566667,5.88,24.97666667,2.933333333,14.021,33.5577,5.227,25.069,2.069,0.164556962,0.835443038,0,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.14,10.28,0,0,0,0,0
2007,90,30,-117.9033333,33.41833333,5.52,392.2,628,14.59,33.56933333,5.88,24.96,2.043333333,13.755,33.58177778,4.997058824,25.14882353,1.554117647,0.313131313,0.353535354,0.333333333,out_cca,not_paired,0,5.52,0,0,0,0,0,0,5.52,0,0,0,0,0,0,5.52,0,0,55.2,0,0,0,0,0,0,11.04,5.52,5.52,0,0,0,0,0,0,5.52,0,0,0,0,0,0.055555556
2007,90,35,-118.25,33.25166667,5.62,383,340,14.66,33.55533333,5.98,24.935,1.92,13.52176471,33.56676471,4.907333333,25.18625,1.216666667,0.711538462,0.288461538,0,out_cca,pair6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,90,37,-118.3866667,33.185,5.24,403.4,1186,14.595,33.567,5.825,24.955,1.885,13.78153846,33.56453846,5.216153846,25.11846154,1.58,0,1,0,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24,0
2007,90,45,-118.9333333,32.91666667,5.17,409.4,1715,14.56,33.568,5.895,24.96,1.55,13.775,33.56725,5.343333333,25.12,1.209166667,0,1,0,in_cca,pair3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,90,53,-119.475,32.65333333,4.79,441.4,1322,13.585,33.5315,5.785,25.14,0.79,13.03133333,33.5526,5.356,25.26333333,0.591333333,0.408163265,0.591836735,0,in_cca,pair4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,90,60,-119.9583333,32.41666667,4.97,429.2,856,13.9,33.5365,5.87,25.08,1.36,13.26823529,33.54829412,5.36,25.228,1.021875,0.868686869,0.131313131,0,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,86.7,60,-120.35,32.98833333,5.01,416.4,724,12.975,33.592,6.135,25.31,2.505,12.18538462,33.61184615,5.16,25.48583333,1.329166667,NA,NA,NA,out_cca,not_paired,0,0,0,0,0,0,10.02,0,5.01,10.02,0,10.02,0,0,0,20.04,0,5.01,0,0,0,0,10.02,5.01,0,0,20.04,0,0,0,0,0,0,0,20.04,10.02,0,0,0,215.43,0.014705882
2007,86.7,55,-120.0066667,33.15666667,4.89,434.3,1215,13.02,33.591,5.99,25.3,1.085,11.78769231,33.67384615,4.471666667,25.61833333,0.5875,NA,NA,NA,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.67,4.89,0,0,0,0,4.89,0,4.89,0,0,0,0,0,0,0,0,0,0,0,0,0,9.78,0
2007,86.7,50,-119.6633333,33.32166667,4.45,165,77,12.92333333,33.60733333,5.74,25.33,1.593333333,12.27923077,33.65061538,4.8575,25.50083333,1.039166667,1,0,0,in_cca,pair5,0,4.45,4.45,0,0,0,0,0,4.45,0,0,0,4.45,0,0,0,0,129.05,40.05,4.45,0,0,0,0,97.9,22.25,17.8,0,0,4.45,0,0,0,0,8.9,13.35,0,13.35,0,17.8,0.011494253
2007,93.3,28,-117.395,32.91333333,4.34,495.8,650,14.14,33.563,5.455,25.05,1.315,12.98,33.59708333,3.943333333,25.30916667,0.446666667,0,0.85,0.15,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,86.7,45,-119.325,33.48666667,4.95,417.5,1645,14.26666667,33.574,5.955,25.03,1.79,12.38285714,33.68235714,4.439230769,25.51615385,0.925384615,0.247524752,0.752475248,0,in_cca,pair2,0,0,0,0,0,0,0,0,4.95,0,0,0,0,0,0,0,0,19.8,14.85,0,0,0,0,0,0,0,19.8,0,0,0,0,0,0,0,0,0,0,0,0,9.9,0.071428571
2007,86.7,40,-118.9733333,33.65666667,5.25,397.1,775,14.02666667,33.56966667,5.953333333,25.065,0.9,12.69333333,33.59608333,4.789166667,25.38272727,0.492727273,0.646464646,0.353535354,0,in_cca,pair1,0,0,0,0,0,0,0,0,5.25,0,5.25,0,0,0,0,0,0,0,57.75,5.25,0,0,0,0,0,0,5.25,0,0,0,0,0,0,0,10.5,0,0,0,0,5.25,0.055555556
2007,86.7,35,-118.635,33.825,5.37,396.5,683,14.26,33.57033333,5.975,25.02,0.385,12.88076923,33.60923077,4.716666667,25.3575,0.2875,0.01980198,0.95049505,0.02970297,out_cca,not_paired,0,0,0,0,0,0,0,0,5.37,5.37,0,5.37,0,0,0,0,0,64.44,59.07,0,0,0,0,5.37,0,10.74,16.11,0,0,0,0,0,0,5.37,16.11,5.37,0,0,0,0,0.027027027
2007,86.7,33,-118.5,33.895,4.44,106.6,60,14.27333333,33.55066667,5.886666667,25.01333333,1.14,14.12,33.54166667,5.634545455,25.03909091,1.053636364,0.153061224,0,0.846938776,out_cca,not_paired,4.44,0,0,0,0,0,0,0,4.44,0,0,0,0,0,0,0,0,13.32,44.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.44,0,0,0,0,0.0625
2007,83.3,40.6,-119.4116667,34.22333333,3.62,91.2,31,13.92666667,33.583,5.78,25.11,2.266666667,13.87,33.583875,5.797142857,25.12285714,1.888571429,0,1,0,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,83.3,42,-119.51,34.17833333,4.96,357.4,185,14.13333333,33.57933333,5.75,25.06,0.76,13.42,33.60023529,5.13625,25.22176471,0.685294118,0,0.95,0.05,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,93.3,30,-117.5366667,32.84666667,4.37,476.2,870,14.605,33.5565,5.685,24.945,2.735,13.74357143,33.576,4.738571429,25.13642857,1.734285714,0,0.929292929,0.070707071,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,81.8,46.9,-120.0266667,34.275,4.7,430.5,580,13.83,33.581,6.31,25.12,2.59,12.89083333,33.602,4.785454545,25.34636364,1.074545455,0,0.598214286,0.401785714,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,4.7,0,0,0,0,0,0,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,0,0,0
2007,83.3,51,-120.1316667,33.88,4.86,171.1,89,13.44333333,33.594,5.795,25.22,3.88,11.9525,33.73233333,3.853636364,25.64363636,1.447272727,0.804597701,0.195402299,0,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.86,0,0,0
2007,83.3,55,-120.41,33.745,4.96,423.7,983,13.89666667,33.587,6.275,25.12,3.205,12.41071429,33.68521429,4.483846154,25.50846154,1.940769231,0.525252525,0.474747475,0,out_cca,pair2,0,0,0,0,0,0,0,0,4.96,0,0,4.96,0,0,0,0,0,24.8,69.44,4.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045454545
2007,83.3,60,-120.7516667,33.59666667,4.87,435,1302,12.925,33.582,5.93,25.31,1.095,12.25846154,33.59330769,5.23,25.44461538,0.709230769,0.989583333,0.010416667,0,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.87,0,0,0,4.87,0
